# Species Scorer Output 
#  Time [ps]    Gx(/100 eV)            RMS      Gx(#Mols)            Molecule
      102353          1.464       0.212666           36.6              °OH^0
      123285           1.44       0.227058             36              °OH^0
      148497          1.412       0.232513           35.3              °OH^0
      178865          1.356       0.220262           33.9              °OH^0
      215443          1.336        0.22167           33.4              °OH^0
      259502          1.296       0.249586           32.4              °OH^0
      312572          1.268       0.237056           31.7              °OH^0
      376494          1.244       0.243274           31.1              °OH^0
      453488          1.224       0.251714           30.6              °OH^0
      546228          1.208       0.240592           30.2              °OH^0
      657933          1.176       0.260051           29.4              °OH^0
      792483          1.144       0.265464           28.6              °OH^0
      954548          1.128       0.263177           28.2              °OH^0
       1e+06          1.136       0.268129           28.4              °OH^0
 1.14976e+06          1.116       0.259538           27.9              °OH^0
 1.38489e+06          1.108       0.253719           27.7              °OH^0
  1.6681e+06          1.104       0.236418           27.6              °OH^0
 2.00923e+06          1.092       0.237056           27.3              °OH^0
 2.42013e+06          1.068       0.215035           26.7              °OH^0
 2.91505e+06          1.064         0.2135           26.6              °OH^0
 3.51119e+06          1.036        0.19727           25.9              °OH^0
 4.22924e+06          1.024       0.199733           25.6              °OH^0
 5.09414e+06          1.008       0.200266           25.2              °OH^0
 6.13591e+06          0.988       0.203131           24.7              °OH^0
 7.39072e+06          0.972       0.207461           24.3              °OH^0
 8.90215e+06           0.96       0.203961             24              °OH^0
       1e+07          0.964       0.199064           24.1              °OH^0
 1.07227e+07          0.964       0.199064           24.1              °OH^0
 1.29155e+07           0.96       0.199555             24              °OH^0
 1.55568e+07          0.964       0.199064           24.1              °OH^0
 1.87382e+07           0.96       0.199555             24              °OH^0
 2.25702e+07          0.952       0.189315           23.8              °OH^0
 2.71859e+07          0.936       0.185903           23.4              °OH^0
 3.27455e+07          0.928       0.183594           23.2              °OH^0
 3.94421e+07          0.924       0.179332           23.1              °OH^0
 4.75081e+07          0.928       0.175676           23.2              °OH^0
 5.72237e+07          0.916       0.168074           22.9              °OH^0
 6.89261e+07          0.912       0.170542           22.8              °OH^0
 8.30218e+07          0.912       0.158661           22.8              °OH^0
