# Species Scorer Output 
#  Time [ps]    Gx(/100 eV)            RMS      Gx(#Mols)            Molecule
     126.186          4.308       0.220746          107.7              °OH^0
     151.991          4.228       0.238551          105.7              °OH^0
     183.074           4.16       0.256472            104              °OH^0
     220.513          4.068       0.230979          101.7              °OH^0
     265.609          4.008       0.242798          100.2              °OH^0
     319.927          3.904       0.238663           97.6              °OH^0
     385.353          3.824       0.260734           95.6              °OH^0
     464.159          3.704       0.261415           92.6              °OH^0
     559.081           3.62       0.253158           90.5              °OH^0
     673.415          3.508       0.230979           87.7              °OH^0
     811.131          3.408       0.238365           85.2              °OH^0
      977.01          3.336       0.237917           83.4              °OH^0
        1000           3.32        0.23094             83              °OH^0
     1176.81          3.232       0.216477           80.8              °OH^0
     1417.47          3.152       0.218113           78.8              °OH^0
     1707.35          3.032       0.206387           75.8              °OH^0
     2056.51          2.908       0.174916           72.7              °OH^0
     2477.08          2.816       0.197945           70.4              °OH^0
     2983.65          2.692       0.270012           67.3              °OH^0
     3593.81          2.624       0.265464           65.6              °OH^0
     4328.76          2.556       0.316902           63.9              °OH^0
     5214.01          2.476       0.306638           61.9              °OH^0
     6280.29           2.44       0.287209             61              °OH^0
     7564.63          2.364       0.275487           59.1              °OH^0
     9111.63          2.272       0.306841           56.8              °OH^0
       10000           2.22       0.310555           55.5              °OH^0
